Account,Link,Followers,Audience Country,Authentic engagement,Engagement avg,Category1,Hashtags,Cost Story,Cost Post
shrutzhaasan,https://www.instagram.com/shrutzhaasan/,18800000.0,India,119300.0,143800.0,Music,"['#funtime', '#lifestyle']",7158.0,16702.0
joshrichards,https://www.instagram.com/joshrichards/,6900000.0,United States,282600.0,396700.0,Shows,"['#goodmorning', '#training', '#fashionista']",16956.0,39564.00000000001
gabunion,https://www.instagram.com/gabunion/,19700000.0,United States,95800.0,137600.0,Cinema,"['#fashionista', '#photography', '#foodexplorer', '#sundayfunday', '#sky', '#follow', '#foodcoma', '#fashionblogger']",5748.0,13412.000000000002
adidasoriginals,https://www.instagram.com/adidasoriginals/,34400000.0,United States,57600.0,78700.0,Clothing,"['#motivation', '#foodgawker', '#foodbloggersofinstagram', '#marathon', '#friendsforever', '#quotes']",3456.0,8064.000000000001
sinavaliollah,https://www.instagram.com/sinavaliollah/,6300000.0,Iran,346700.0,438400.0,Shows,"['#musician', '#endurance', '#skiing', '#followback', '#landscape', '#fitness', '#cricket']",20802.0,48538.00000000001
333cyj333,https://www.instagram.com/333cyj333/,6500000.0,Thailand,354900.0,422300.0,Music,['#runnersofinstagram'],21294.0,49686.00000000001
itzan.escamilla,https://www.instagram.com/itzan.escamilla/,7000000.0,Brazil,228600.0,386800.0,Cinema,"['#foodgawker', '#funtime', '#landscapephotography', '#likeforlike', '#beauty', '#goodvibes', '#foodlover']",13716.0,32004.000000000004
nastya_nass_,https://www.instagram.com/nastya_nass_/,7800000.0,United States,230500.0,350200.0,Shows,"['#blessed', '#muscle', '#foodstagram', '#musiclover', '#gains', '#photooftheday', '#trainhard', '#foodgawker', '#cricket']",13830.0,32270.000000000004
frenchmontana,https://www.instagram.com/frenchmontana/,22600000.0,United States,74800.0,125200.0,Music,['#colorful'],4488.0,10472.000000000002
porsche,https://www.instagram.com/porsche/,26200000.0,United States,80000.0,101900.0,Cars,"['#gains', '#musician', '#beauty']",4800.0,11200.000000000002
amorimvivian,https://www.instagram.com/amorimvivian/,7000000.0,Brazil,207900.0,384200.0,Modeling,"['#photographer', '#foodie', '#happynewyear', '#foodstagram', '#goodnight', '#travel', '#style', '#transportation', '#foodfeed', '#workout']",12474.0,29106.000000000004
shivangijoshi18,https://www.instagram.com/shivangijoshi18/,6000000.0,India,375500.0,451800.0,Lifestyle,"['#smiles', '#foodfeed', '#modeling', '#instagood', '#skiing', '#blessings', '#landscapephotography', '#lifeisgood', '#training']",22530.0,52570.00000000001
queennaija,https://www.instagram.com/queennaija/,9000000.0,United States,126200.0,301700.0,Music,"['#foodporn', '#photographer', '#tennis']",7572.0,17668.0
ginaindelicada,https://www.instagram.com/ginaindelicada/,10700000.0,Brazil,122700.0,252500.0,Humor,"['#foodieforlife', '#foodbloggerlife', '#fashionable', '#instalike', '#instaphoto', '#happyholidays', '#motivation', '#happiness', '#foodoftheday', '#funny']",7362.0,17178.0
sebastianyatra,https://www.instagram.com/sebastianyatra/,28900000.0,Argentina,66600.0,92100.0,Music,"['#construction', '#lifestyle']",3996.0,9324.0
instasamka,https://www.instagram.com/instasamka/,5200000.0,Russia,372600.0,514800.0,Music,"['#workout', '#beach', '#fitlife', '#foodisart', '#sun']",22356.0,52164.00000000001
antdavis23,https://www.instagram.com/antdavis23/,7100000.0,United States,245800.0,379000.0,Sports with a ball,"['#workoutmotivation', '#family', '#foodexplorer', '#musician']",14748.0,34412.0
troyesivan,https://www.instagram.com/troyesivan/,12500000.0,United States,147200.0,211600.0,Art,"['#nature', '#quote', '#model']",8832.0,20608.000000000004
ayutingting92,https://www.instagram.com/ayutingting92/,50600000.0,Indonesia,38600.0,52000.0,Music,"['#wanderlust', '#fashionista', '#fashionable', '#foodlover', '#foodtime', '#instamood', '#workout', '#happiness', '#goodnight']",2316.0,5404.000000000001
its.michhh,https://www.instagram.com/its.michhh/,5000000.0,Mexico,447100.0,545500.0,Undefined,"['#football', '#workout', '#foodstylist', '#happybirthday', '#foodexperience', '#fashionstyle', '#beautyful', '#foodisart', '#travel']",26826.0,62594.00000000001
perspolis,https://www.instagram.com/perspolis/,7200000.0,Iran,261400.0,372600.0,Sports with a ball,"['#fashionstyle', '#instamood', '#makeup', '#endurance', '#rugby']",15684.0,36596.0
pokrov90,https://www.instagram.com/pokrov90/,7400000.0,Russia,309900.0,361500.0,Shows,"['#fitnessmodel', '#weekend', '#trainhard', '#modeling', '#doglover', '#success', '#like4like']",18594.0,43386.00000000001
trentarnold66,https://www.instagram.com/trentarnold66/,6300000.0,United Kingdom,286800.0,420000.0,Lifestyle,"['#parkour', '#motivation', '#girl', '#cute', '#happiness', '#travelphotography', '#foodieforlife', '#friendsforever', '#soccer']",17208.0,40152.00000000001
willevy,https://www.instagram.com/willevy/,9600000.0,Brazil,208000.0,279800.0,Shows,"['#naturephotography', '#foodislifee', '#hockey', '#instalike', '#happyme']",12480.0,29120.000000000004
kaliuchis,https://www.instagram.com/kaliuchis/,3700000.0,United States,418500.0,722800.0,Music,"['#friendsforever', '#motivation', '#sunset', '#doglover', '#weekend', '#fashionstyle', '#instatravel', '#sports', '#selfies', '#cardio']",25110.0,58590.00000000001
becaa_barreto,https://www.instagram.com/becaa_barreto/,7500000.0,Brazil,184800.0,352200.0,Undefined,"['#summer2022', '#foodtime', '#family', '#trendy', '#blogger', '#muscle', '#follow4follow', '#photooftheday', '#fitnessmotivation']",11088.0,25872.000000000004
laurenjauregui,https://www.instagram.com/laurenjauregui/,9900000.0,United States,181500.0,268500.0,Music,"['#blessings', '#healthylifestyle', '#media', '#style']",10890.0,25410.000000000004
canyaman,https://www.instagram.com/canyaman/,9200000.0,Italy,236400.0,293500.0,Cinema,"['#beautiful', '#sunset', '#photography', '#music', '#tbt', '#snowboarding']",14184.0,33096.0
noorstars,https://www.instagram.com/noorstars/,12300000.0,Iraq,159200.0,214400.0,Shows,['#art'],9552.0,22288.000000000004
chaelincl,https://www.instagram.com/chaelincl/,9700000.0,Brazil,205500.0,272200.0,Art,"['#life', '#fitnessmotivation', '#smilemore', '#doglover', '#surfing']",12330.0,28770.000000000004
kaka,https://www.instagram.com/kaka/,17800000.0,Brazil,89800.0,145800.0,Sports with a ball,"['#flex', '#couplesgoals', '#cycling']",5388.0,12572.000000000002
i_nivethathomas,https://www.instagram.com/i_nivethathomas/,5700000.0,India,404500.0,457500.0,Cinema,"['#foodblogfeed', '#goodmorning', '#vacation', '#friendsforever']",24270.0,56630.00000000001
actorsuriya,https://www.instagram.com/actorsuriya/,4000000.0,India,506300.0,657600.0,Undefined,"['#trailrunning', '#goodnight', '#fitfam', '#styleinspiration', '#sun', '#friendshipgoals', '#foodie']",30378.0,70882.0
arminzareeiofficial,https://www.instagram.com/arminzareeiofficial/,9300000.0,Iran,181000.0,287500.0,Undefined,['#sunset'],10860.0,25340.000000000004
zaskiasungkar15,https://www.instagram.com/zaskiasungkar15/,27400000.0,Indonesia,61700.0,94300.0,Lifestyle,"['#like4like', '#foodgrammer', '#fashionable', '#naturephotography', '#energy', '#cool', '#foodphotography', '#loveit', '#tbt']",3702.0,8638.0
kingarturo23oficial,https://www.instagram.com/kingarturo23oficial/,16500000.0,Italy,97500.0,156900.0,Sports with a ball,"['#new', '#baby', '#photography', '#like4like', '#happynewyear', '#construction', '#weekendvibes']",5850.0,13650.000000000002
jaydacheaves,https://www.instagram.com/jaydacheaves/,6700000.0,United States,132300.0,392500.0,Clothing,"['#love', '#fashion', '#inspiration']",7938.0,18522.0
jackblack,https://www.instagram.com/jackblack/,8600000.0,United States,234400.0,306300.0,Cinema,"['#followback', '#blessings', '#fashionista', '#followme', '#selfie']",14064.0,32816.0
dukeandduchessofcambridge,https://www.instagram.com/dukeandduchessofcambridge/,13500000.0,,0.0,191800.0,Family,"['#instamood', '#happiness', '#travel', '#travelgram', '#sun', '#snowboarding', '#foodfeed', '#athlete', '#baby', '#lifeisgood']",0.0,0.0
harrykane,https://www.instagram.com/harrykane/,12100000.0,United Kingdom,154400.0,212800.0,Sports with a ball,"['#instalike', '#hockey', '#media']",9264.0,21616.000000000004
sssniperwolf,https://www.instagram.com/sssniperwolf/,5300000.0,United States,380200.0,489400.0,Music,"['#coffee', '#foodinspo', '#education', '#travelphotography']",22812.0,53228.00000000001
edwestwick,https://www.instagram.com/edwestwick/,8700000.0,Brazil,149700.0,299500.0,Music,"['#skateboarding', '#lifeisgood', '#foodstylist', '#instadaily', '#friendsforlife', '#extremesports', '#cars', '#lovequotes', '#instatravel']",8982.0,20958.000000000004
bobbyindaeyo,https://www.instagram.com/bobbyindaeyo/,3400000.0,Indonesia,675500.0,787100.0,Music,"['#style', '#foodtime', '#smilemore', '#foodblogfeed', '#trainhard', '#foodinspo', '#cricket', '#foodphotography']",40530.0,94570.00000000001
ateez_official_,https://www.instagram.com/ateez_official_/,6000000.0,United States,380900.0,437600.0,Music,"['#follow', '#fitspo', '#styleblogger', '#nature', '#skateboarding']",22854.0,53326.00000000001
dejesusoficial,https://www.instagram.com/dejesusoficial/,16300000.0,Brazil,101900.0,157300.0,Sports with a ball,"['#flex', '#pilates', '#nature', '#igers']",6114.0,14266.000000000002
nouraridaofficial,https://www.instagram.com/nouraridaofficial/,10100000.0,Saudi Arabia,192000.0,253900.0,Modeling,"['#healthylifestyle', '#gains']",11520.0,26880.000000000004
baifernbah,https://www.instagram.com/baifernbah/,9700000.0,Indonesia,212300.0,268700.0,Lifestyle,['#photoart'],12738.0,29722.000000000004
olamide,https://www.instagram.com/olamide/,8900000.0,Nigeria,198600.0,298800.0,Music,"['#lifeisgood', '#musician', '#styleblogger', '#art', '#life']",11916.0,27804.000000000004
la_segura,https://www.instagram.com/la_segura/,8100000.0,Colombia,262400.0,321200.0,Cinema,"['#baseball', '#goodtimes', '#vacation', '#model', '#holidayvibes', '#new', '#sun']",15744.0,36736.0
rayssalealsk8,https://www.instagram.com/rayssalealsk8/,6700000.0,Brazil,234000.0,387500.0,Extreme,"['#foodaddict', '#dogsofinstagram', '#coffee', '#soccer', '#flex', '#crossfit', '#fitlife', '#photographysouls', '#foodblogfeed']",14040.0,32760.000000000004
divyankatripathidahiya,https://www.instagram.com/divyankatripathidahiya/,18500000.0,India,120600.0,138400.0,Shows,['#foodforfoodies'],7236.0,16884.0
you_r_love,https://www.instagram.com/you_r_love/,5300000.0,Indonesia,379900.0,485000.0,Undefined,"['#happynewyear', '#smile', '#outfit', '#familytime', '#training', '#foodtime', '#sports']",22794.0,53186.00000000001
kawtarbamo,https://www.instagram.com/kawtarbamo/,7100000.0,Morocco,270000.0,365800.0,Cinema,"['#trailrunning', '#goodvibes', '#rugby', '#igers', '#happy', '#girlpower', '#fitness', '#beautifulday', '#fitnessmodel']",16200.0,37800.0
aykutelmas,https://www.instagram.com/aykutelmas/,6800000.0,Turkey,327100.0,383400.0,Cinema,"['#foodheaven', '#baby', '#foodnetwork']",19626.0,45794.00000000001
gucci,https://www.instagram.com/gucci/,47100000.0,United States,39200.0,54000.0,Accessories,"['#runnersofinstagram', '#photographysouls', '#fitlife', '#fitness']",2352.0,5488.000000000001
sarahhyland,https://www.instagram.com/sarahhyland/,9000000.0,United States,228600.0,286100.0,Cinema,"['#blessings', '#extremesports', '#life', '#sky', '#foodfeed']",13716.0,32004.000000000004
romelulukaku,https://www.instagram.com/romelulukaku/,8600000.0,Italy,206500.0,297400.0,Sports with a ball,"['#health', '#tech', '#workout', '#endurance', '#quote']",12390.0,28910.000000000004
masijacoke850714,https://www.instagram.com/masijacoke850714/,4700000.0,South Korea,443000.0,549200.0,Cinema,"['#musiclover', '#instaphoto', '#beauty', '#yoga', '#family', '#picoftheday']",26580.0,62020.00000000001
soycarolinadiaz,https://www.instagram.com/soycarolinadiaz/,8300000.000000001,Mexico,265200.0,309800.0,Cinema,"['#travelphotography', '#entrepreneur', '#styleblogger', '#art', '#skateboarding', '#ootd', '#fashionblogger', '#beautyful', '#sky', '#boxing']",15912.0,37128.0
veradijkmans,https://www.instagram.com/veradijkmans/,4900000.0,United States,374300.0,526500.0,Adult content,"['#landscapephotography', '#quotes', '#foodexperience']",22458.0,52402.00000000001
sophiedee,https://www.instagram.com/sophiedee/,11300000.0,United States,169700.0,225600.0,Adult content,"['#instapic', '#foodstagram', '#muscle', '#colorful', '#holidayvibes', '#instagood', '#instadaily', '#fit', '#vacation', '#foodstylist']",10182.0,23758.000000000004
hziyech,https://www.instagram.com/hziyech/,5400000.0,Morocco,343400.0,469200.0,Sports with a ball,"['#style', '#foodoftheday', '#athlete', '#photographer', '#quotes', '#fitnessmodel', '#foodbloggerlife', '#fitlife', '#tech', '#happyholidays']",20604.0,48076.00000000001
g_eazy,https://www.instagram.com/g_eazy/,9300000.0,United States,179600.0,275100.0,Music,"['#happybirthday', '#foodjunkie', '#fun']",10776.0,25144.000000000004
michaelclifford,https://www.instagram.com/michaelclifford/,5800000.0,United States,302700.0,443800.0,Music,"['#gains', '#foodieforlife', '#trailrunning']",18162.0,42378.00000000001
christian_fig,https://www.instagram.com/christian_fig/,10100000.0,Brazil,159000.0,247600.0,Cinema,"['#selfies', '#fashionblogger', '#fashionstyle', '#landscape', '#photooftheday', '#style', '#friendsforever', '#strength', '#blackandwhite', '#ootd']",9540.0,22260.000000000004
chloebailey,https://www.instagram.com/chloebailey/,4600000.0,United States,281900.0,555000.0,Undefined,"['#sun', '#foodie', '#friends', '#swimming', '#workout', '#life', '#styleblogger', '#foodjunkie']",16914.0,39466.00000000001
ahmedhelmy,https://www.instagram.com/ahmedhelmy/,16200000.0,Egypt,124800.0,155800.0,Humor,"['#instapic', '#fitfam', '#baseball', '#happiness']",7488.0,17472.0
miyayeah,https://www.instagram.com/miyayeah/,7900000.0,South Korea,267300.0,321200.0,Photography,"['#foodaddict', '#foodheaven', '#follow4follow', '#styleinspiration', '#doglovers']",16038.0,37422.0
pabllovittar,https://www.instagram.com/pabllovittar/,12400000.0,Brazil,90400.0,203500.0,Fashion,"['#photo', '#foodtime', '#holiday', '#baseball', '#friendsforever']",5424.0,12656.000000000002
caviarmagnat,https://www.instagram.com/caviarmagnat/,11900000.0,Russia,147400.0,215200.0,Undefined,"['#beach', '#fitspo', '#marathon', '#art', '#soccer', '#fitfam', '#healthylifestyle', '#modeling', '#sports']",8844.0,20636.000000000004
jordialbaoficial,https://www.instagram.com/jordialbaoficial/,13900000.0,Spain,124900.0,180500.0,Sports with a ball,"['#fashionblogger', '#foodstylist', '#runnersofinstagram', '#summer', '#selfies', '#coffee']",7494.0,17486.0
valentinazenere,https://www.instagram.com/valentinazenere/,8300000.000000001,Brazil,250500.0,305000.0,Modeling,"['#happybirthday', '#foodaddict', '#blessings', '#healthy']",15030.0,35070.0
nozeworld,https://www.instagram.com/nozeworld/,3200000.0,South Korea,637000.0,779700.0,Undefined,"['#foodcoma', '#beautiful']",38220.0,89180.00000000001
davidluiz23,https://www.instagram.com/davidluiz23/,21000000.0,Brazil,53800.0,118900.0,Sports with a ball,"['#picoftheday', '#summer']",3228.0,7532.000000000001
ravindra.jadeja,https://www.instagram.com/ravindra.jadeja/,4200000.0,India,484800.0,596800.0,Lifestyle,"['#strength', '#happiness', '#cute']",29088.0,67872.0
brunofernandes.10,https://www.instagram.com/brunofernandes.10/,6600000.0,United Kingdom,254900.0,381100.0,Lifestyle,"['#yum', '#swimming', '#fashionblogger', '#education', '#fitlife', '#marathon']",15294.0,35686.0
loud_thurzin,https://www.instagram.com/loud_thurzin/,6800000.0,Brazil,281200.0,377600.0,Undefined,"['#parkour', '#summer2022', '#foodheaven', '#musiclover', '#fashion', '#musician', '#foodieforlife', '#gym', '#foodporn', '#makeup']",16872.0,39368.00000000001
euxama,https://www.instagram.com/euxama/,6600000.0,Brazil,182000.0,384000.0,Music,"['#fashionphotography', '#getfit', '#makeup', '#blessed', '#sundayfunday', '#landscape']",10920.0,25480.000000000004
dagelan,https://www.instagram.com/dagelan/,20600000.0,Indonesia,72400.0,122600.0,Humor,"['#summer', '#fit', '#love', '#beach', '#instadaily', '#art', '#football']",4344.0,10136.000000000002
youngdae0302,https://www.instagram.com/youngdae0302/,3800000.0,Indonesia,499900.0,660300.0,Music,['#crossfit'],29994.0,69986.0
kto_takaya,https://www.instagram.com/kto_takaya/,7400000.0,Russia,278200.0,341600.0,Family,"['#modeling', '#fashionista', '#blessings']",16692.0,38948.00000000001
meekmill,https://www.instagram.com/meekmill/,22100000.0,United States,59200.0,112700.0,Music,"['#goodtimes', '#musiclover', '#food', '#beautiful', '#healthylifestyle', '#foodieforlife', '#travelgram', '#foodgawker', '#yoga']",3552.0,8288.0
viking.barbie,https://www.instagram.com/viking.barbie/,11000000.0,United States,149100.0,227800.0,Adult content,"['#quotes', '#sundayfunday', '#fitfam', '#fashion']",8946.0,20874.000000000004
lala,https://www.instagram.com/lala/,12700000.0,United States,121200.0,194600.0,Lifestyle,['#life'],7272.0,16968.0
casemiro,https://www.instagram.com/casemiro/,13600000.0,Spain,120400.0,180700.0,Sports with a ball,"['#manufacturing', '#luxury', '#doglover', '#selfies', '#foodtime', '#nature', '#foodstagrammer', '#fashionstyle', '#trailrunning', '#model']",7224.0,16856.0
